City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
263,Reconquista,AR,2022-05-22 18:37:39,-29.15,-59.65,71.73,47,0,6.62,clear sky
264,Peace River,CA,2022-05-22 18:37:40,56.2501,-117.286,64.71,25,75,5.75,light rain
265,Umm Lajj,SA,2022-05-22 18:35:24,25.0213,37.2685,80.94,48,10,9.78,clear sky
266,Awjilah,LY,2022-05-22 18:37:41,29.1081,21.2869,77.0,22,0,10.67,clear sky
267,Bereda,ES,2022-05-22 18:37:41,43.2686,-7.5406,61.57,99,100,3.04,overcast clouds
268,Faya,SA,2022-05-22 18:37:41,18.3851,42.4509,75.31,26,0,2.48,clear sky
269,Amot,NO,2022-05-22 18:37:42,59.5714,7.9877,54.28,62,100,3.83,overcast clouds
270,Sioux Falls,US,2022-05-22 18:34:03,43.55,-96.7003,53.46,50,100,3.44,overcast clouds
271,Kapoeta,SS,2022-05-22 18:37:43,4.7717,33.5903,76.8,68,72,2.71,moderate rain
272,Nosy Varika,MG,2022-05-22 18:37:43,-20.5833,48.5333,68.68,92,35,4.27,scattered clouds
273,Cabo San Lucas,MX,2022-05-22 18:37:44,22.8909,-109.9124,85.3,47,0,0.0,clear sky
274,Solnechnyy,RU,2022-05-22 18:37:44,50.7214,136.6319,34.34,88,85,2.08,overcast clouds
275,Belize,BZ,2022-05-22 18:37:45,17.25,-88.75,97.12,44,41,9.37,scattered clouds
276,Thinadhoo,MV,2022-05-22 18:37:45,0.5333,72.9333,83.86,75,79,11.81,broken clouds
277,College,US,2022-05-22 18:37:46,64.8569,-147.8028,63.09,32,40,6.91,scattered clouds
278,Kamyshin,RU,2022-05-22 18:37:46,50.0983,45.416,46.18,95,100,7.76,overcast clouds
279,Agbor,NG,2022-05-22 18:37:47,6.2518,6.1934,74.08,96,61,3.74,broken clouds
280,Icod De Los Vinos,ES,2022-05-22 18:37:47,28.3724,-16.7119,75.61,80,7,10.45,clear sky
281,Glenwood Springs,US,2022-05-22 18:37:48,39.5505,-107.3248,63.52,38,100,5.75,overcast clouds
282,Saskylakh,RU,2022-05-22 18:38:48,71.9167,114.0833,33.96,99,100,6.42,light snow
283,Kuruman,ZA,2022-05-22 18:38:49,-27.4524,23.4325,55.63,68,67,0.63,broken clouds
284,San Ramon,US,2022-05-22 18:38:22,37.7799,-121.978,81.81,40,0,7.0,clear sky
285,Nouadhibou,MR,2022-05-22 18:38:50,20.931,-17.0347,69.78,73,1,21.85,clear sky
286,Muroto,JP,2022-05-22 18:38:50,33.2833,134.15,68.14,72,63,2.64,broken clouds
287,Vardo,NO,2022-05-22 18:38:50,70.3705,31.1107,37.38,93,75,16.11,broken clouds
288,Bairiki,KI,2022-05-22 18:38:51,1.3292,172.9752,80.6,89,20,9.22,few clouds
289,Xiuyan,CN,2022-05-22 18:38:51,40.2928,123.2744,58.39,85,7,2.82,clear sky
290,Maceio,BR,2022-05-22 18:38:52,-9.6658,-35.7353,81.84,69,75,11.5,broken clouds
291,Bonfim,BR,2022-05-22 18:38:52,3.0833,-59.95,73.42,91,100,3.94,moderate rain
292,Wagar,SD,2022-05-22 18:38:53,16.1525,36.2032,99.39,21,3,3.6,clear sky
293,Moundsville,US,2022-05-22 18:38:53,39.9203,-80.7431,76.84,87,100,9.95,overcast clouds
294,Comodoro Rivadavia,AR,2022-05-22 18:38:54,-45.8667,-67.5,49.86,43,0,17.27,clear sky
295,Bethel,US,2022-05-22 18:38:54,41.3712,-73.414,92.17,58,0,9.22,clear sky
296,Krasnoselkup,RU,2022-05-22 18:38:55,65.7,82.4667,53.26,74,72,10.69,broken clouds
297,Montepuez,MZ,2022-05-22 18:38:55,-13.1256,38.9997,65.98,88,30,4.56,scattered clouds
298,Marsh Harbour,BS,2022-05-22 18:35:30,26.5412,-77.0636,79.56,74,70,15.55,broken clouds
299,Dzilam Gonzalez,MX,2022-05-22 18:38:56,21.2833,-88.9333,99.82,35,41,8.72,scattered clouds
300,Ouesso,CG,2022-05-22 18:38:56,1.6136,16.0517,72.79,95,86,2.62,overcast clouds
301,Tiksi,RU,2022-05-22 18:38:57,71.6872,128.8694,30.58,87,100,5.44,overcast clouds
302,Caxito,AO,2022-05-22 18:38:57,-8.5785,13.6643,68.38,90,94,3.27,overcast clouds
303,Upernavik,GL,2022-05-22 18:38:58,72.7868,-56.1549,32.61,100,100,6.2,snow
304,Irbit,RU,2022-05-22 18:38:58,57.6705,63.071,37.02,85,29,5.41,scattered clouds
305,Quatre Cocos,MU,2022-05-22 18:38:59,-20.2078,57.7625,75.31,70,25,15.64,scattered clouds
306,Chokurdakh,RU,2022-05-22 18:38:59,70.6333,147.9167,32.68,100,100,3.36,overcast clouds
307,Lashio,MM,2022-05-22 18:39:00,22.9333,97.75,67.69,90,16,0.76,few clouds
308,Chaohu,CN,2022-05-22 18:39:00,31.6,117.8667,68.68,76,100,3.62,overcast clouds
309,Port-Gentil,GA,2022-05-22 18:39:01,-0.7193,8.7815,78.76,83,75,10.36,broken clouds
310,Sao Filipe,CV,2022-05-22 18:39:01,14.8961,-24.4956,72.28,78,6,13.89,clear sky
311,Korla,CN,2022-05-22 18:38:51,41.7597,86.1469,80.1,14,100,14.65,overcast clouds
312,Geraldton,AU,2022-05-22 18:39:02,-28.7667,114.6,64.81,72,40,13.8,scattered clouds
313,Clyde River,CA,2022-05-22 18:39:03,70.4692,-68.5914,19.63,93,100,34.52,heavy snow
314,Gobabis,NA,2022-05-22 18:36:15,-22.45,18.9667,52.07,49,0,8.16,clear sky
315,Belyy Yar,RU,2022-05-22 18:39:03,53.6039,91.3903,67.89,45,0,0.0,clear sky
316,Rosario Do Sul,BR,2022-05-22 18:39:04,-30.2583,-54.9142,64.8,62,0,6.02,clear sky
317,Chapais,CA,2022-05-22 18:39:05,49.7834,-74.8492,33.58,93,100,4.54,overcast clouds
318,Beringovskiy,RU,2022-05-22 18:37:31,63.05,179.3167,39.72,77,100,8.41,overcast clouds
319,Karema,TZ,2022-05-22 18:39:05,-6.8205,30.4389,72.5,74,85,3.38,overcast clouds
320,Waipawa,NZ,2022-05-22 18:37:12,-41.4122,175.5153,49.53,75,95,11.34,overcast clouds
321,Chumikan,RU,2022-05-22 18:39:06,54.7183,135.315,29.95,97,100,6.8,overcast clouds
322,Damghan,IR,2022-05-22 18:39:07,36.1683,54.348,68.56,16,85,2.35,overcast clouds
323,Verkh-Usugli,RU,2022-05-22 18:39:07,52.7,115.1667,42.8,83,12,3.98,few clouds
324,Fortuna,US,2022-05-22 18:36:15,40.5982,-124.1573,59.86,87,75,11.5,broken clouds
325,Solvychegodsk,RU,2022-05-22 18:39:08,61.3305,46.9156,32.49,98,100,9.6,light snow
326,Quang Ngai,VN,2022-05-22 18:39:08,15.1167,108.8,77.13,86,100,4.23,overcast clouds
327,Kalikino,RU,2022-05-22 18:39:09,52.9493,39.8269,45.45,75,51,9.78,broken clouds
328,Shaowu,CN,2022-05-22 18:40:09,27.3409,117.4831,66.22,99,100,2.1,overcast clouds
329,Norman Wells,CA,2022-05-22 18:40:10,65.282,-126.8329,42.84,52,75,3.44,broken clouds
330,Wahiawa,US,2022-05-22 18:38:28,21.5028,-158.0236,77.32,70,100,0.0,overcast clouds
331,Poopo,BO,2022-05-22 18:40:11,-18.3667,-66.9667,50.5,13,19,14.65,few clouds
332,Hualmay,PE,2022-05-22 18:40:11,-11.0964,-77.6139,68.97,74,44,7.34,scattered clouds
333,Xai-Xai,MZ,2022-05-22 18:40:12,-25.0519,33.6442,65.98,93,100,3.29,light rain
334,Bonavista,CA,2022-05-22 18:40:12,48.6499,-53.1147,54.23,70,100,15.28,overcast clouds
335,Fredericksburg,US,2022-05-22 18:38:52,38.3032,-77.4605,93.61,56,40,9.22,scattered clouds
336,Silver City,US,2022-05-22 18:40:13,32.7701,-108.2803,70.3,27,0,14.97,clear sky
337,Abha,SA,2022-05-22 18:40:13,18.2164,42.5053,75.02,23,0,0.0,clear sky
338,Zhigansk,RU,2022-05-22 18:40:14,66.7697,123.3711,36.52,76,100,5.12,overcast clouds
339,Poyarkovo,RU,2022-05-22 18:40:14,49.6,128.6833,56.84,59,100,10.22,overcast clouds
340,Usinsk,RU,2022-05-22 18:38:54,65.9939,57.5281,32.07,93,100,29.66,light snow
341,West Fargo,US,2022-05-22 18:40:15,46.875,-96.9004,59.02,37,75,9.22,broken clouds
342,Northam,GB,2022-05-22 18:40:16,51.0333,-4.2167,57.61,88,100,8.23,overcast clouds
343,Yetkul,RU,2022-05-22 18:40:16,54.8221,61.588,38.52,87,16,8.28,few clouds
344,Komsomolskiy,UZ,2022-05-22 18:38:57,40.4272,71.7189,57.92,67,40,4.61,scattered clouds
345,Yerbogachen,RU,2022-05-22 18:40:17,61.2767,108.0108,45.25,94,74,1.05,broken clouds
346,Dunedin,NZ,2022-05-22 18:40:17,-45.8742,170.5036,47.8,69,67,8.99,broken clouds
347,Kavieng,PG,2022-05-22 18:40:18,-2.5744,150.7967,82.67,67,14,17.22,few clouds
348,Amahai,ID,2022-05-22 18:40:18,-3.3333,128.9167,77.83,87,99,1.9,overcast clouds
349,Tezu,IN,2022-05-22 18:40:19,27.9167,96.1667,70.79,87,2,4.54,clear sky
350,Half Moon Bay,US,2022-05-22 18:40:19,37.4636,-122.4286,80.58,65,0,14.97,mist
351,Soligalich,RU,2022-05-22 18:40:20,59.0778,42.2864,30.78,87,92,6.51,overcast clouds
352,Belaya Gora,RU,2022-05-22 18:40:20,68.5333,146.4167,44.44,82,25,1.63,scattered clouds
353,Yining,CN,2022-05-22 18:40:21,29.0361,114.5636,64.35,98,100,0.2,overcast clouds
354,Hong Gai,VN,2022-05-22 18:40:21,20.956,107.0946,80.51,95,92,3.47,overcast clouds
355,Rampura,IN,2022-05-22 18:40:22,30.25,75.2333,88.32,28,11,19.82,few clouds
356,Orneta,PL,2022-05-22 18:40:22,54.1148,20.1333,46.71,92,100,9.19,overcast clouds
357,Porto Novo,BJ,2022-05-22 18:40:23,6.4965,2.6036,82.22,85,100,6.02,overcast clouds
358,Kempele,FI,2022-05-22 18:40:23,64.9131,25.5034,50.02,53,0,3.44,clear sky
359,Chilca,PE,2022-05-22 18:40:24,-12.5211,-76.7372,65.91,79,62,4.9,broken clouds
360,Lavrentiya,RU,2022-05-22 18:40:24,65.5833,-171.0,38.86,76,100,9.1,overcast clouds
361,High Level,CA,2022-05-22 18:40:05,58.5169,-117.136,50.11,46,75,17.27,broken clouds
362,Port Keats,AU,2022-05-22 18:40:25,-14.25,129.55,72.43,49,25,8.41,scattered clouds
363,Talaya,RU,2022-05-22 18:40:25,61.3833,152.75,34.11,86,100,4.47,overcast clouds
364,Shellbrook,CA,2022-05-22 18:40:26,53.2168,-106.4011,61.83,32,100,12.03,overcast clouds
365,Arraial Do Cabo,BR,2022-05-22 18:40:26,-22.9661,-42.0278,76.96,64,0,12.66,clear sky
366,Sasmuan,PH,2022-05-22 18:40:27,14.9358,120.623,80.35,87,98,0.22,overcast clouds
367,Caravelas,BR,2022-05-22 18:40:28,-17.7125,-39.2481,74.57,66,2,6.96,clear sky
368,Raga,SS,2022-05-22 18:40:28,8.4596,25.678,81.79,49,98,1.68,overcast clouds
369,Yuzawa,JP,2022-05-22 18:40:29,39.1667,140.5,53.89,77,100,3.09,overcast clouds
370,Buala,SB,2022-05-22 18:40:29,-8.145,159.5921,79.77,80,7,5.59,light rain
371,Sungaipenuh,ID,2022-05-22 18:40:30,-2.0833,101.3833,63.57,95,57,2.21,broken clouds
372,Lata,PT,2022-05-22 18:36:19,40.1629,-8.3327,63.81,82,62,8.12,broken clouds
373,Calama,CL,2022-05-22 18:40:30,-22.4667,-68.9333,68.49,10,0,14.97,clear sky
374,Hervey Bay,AU,2022-05-22 18:40:31,-25.2986,152.8535,65.01,94,100,1.01,overcast clouds
375,Kafanchan,NG,2022-05-22 18:41:31,9.5833,8.3,71.74,82,100,1.97,light rain
376,Constitucion,CL,2022-05-22 18:41:32,-35.3333,-72.4167,53.94,86,100,9.53,overcast clouds
377,Livermore,US,2022-05-22 18:36:35,37.6819,-121.768,80.94,32,0,5.75,clear sky
378,Bundaberg,AU,2022-05-22 18:41:32,-24.85,152.35,63.21,97,100,1.99,overcast clouds
379,Sayyan,YE,2022-05-22 18:41:33,15.1718,44.3244,66.81,17,21,2.55,few clouds
380,Kaspiyskiy,RU,2022-05-22 18:41:33,45.3929,47.3707,64.36,73,3,11.27,clear sky
381,Cockburn Town,TC,2022-05-22 18:39:46,21.4612,-71.1419,79.66,77,12,20.15,few clouds
382,Kaitangata,NZ,2022-05-22 18:41:34,-46.2817,169.8464,46.53,84,83,13.11,broken clouds
383,De Aar,ZA,2022-05-22 18:41:34,-30.6497,24.0123,54.16,56,92,5.14,overcast clouds
384,Honningsvag,NO,2022-05-22 18:41:35,70.9821,25.9704,46.15,76,18,3.44,few clouds
385,Port Blair,IN,2022-05-22 18:41:35,11.6667,92.75,82.96,81,100,21.79,overcast clouds
386,Shache,CN,2022-05-22 18:41:36,38.4167,77.2406,71.51,32,100,12.03,light rain
387,Berdigestyakh,RU,2022-05-22 18:41:37,62.0989,126.6992,39.24,89,17,2.64,few clouds
388,Majene,ID,2022-05-22 18:41:37,-3.5403,118.9707,77.94,88,69,8.25,light rain
389,Manuk Mangkaw,PH,2022-05-22 18:41:38,4.8,119.85,83.55,71,100,4.23,overcast clouds
390,Socorro,US,2022-05-22 18:38:37,31.6546,-106.3033,79.03,28,75,23.02,broken clouds
391,Maksatikha,RU,2022-05-22 18:41:38,57.797,35.8825,36.54,68,14,4.61,few clouds
392,Bezopasnoye,RU,2022-05-22 18:41:39,45.6483,41.936,58.89,93,15,4.7,few clouds
393,Pudozh,RU,2022-05-22 18:41:40,61.8099,36.5345,35.65,64,53,6.91,broken clouds
394,Rafraf,TN,2022-05-22 18:41:40,37.1904,10.1837,75.52,63,0,8.16,clear sky
395,Lira,UG,2022-05-22 18:41:43,2.235,32.9097,72.3,69,100,2.35,overcast clouds
396,Volokolamsk,RU,2022-05-22 18:41:43,56.0336,35.9694,36.18,74,7,5.32,clear sky
397,Port Hardy,CA,2022-05-22 18:41:24,50.6996,-127.4199,48.38,93,75,4.61,broken clouds
398,Sao Felix Do Xingu,BR,2022-05-22 18:41:44,-6.6447,-51.995,87.91,45,5,4.32,clear sky
399,Qunduz,AF,2022-05-22 18:41:45,36.729,68.857,59.95,55,21,4.38,few clouds
400,Alugan,PH,2022-05-22 18:41:45,12.2188,125.4808,78.62,87,38,8.32,scattered clouds
401,Vestmannaeyjar,IS,2022-05-22 18:41:46,63.4427,-20.2734,54.59,66,0,6.91,clear sky
402,Ratnagiri,IN,2022-05-22 18:39:19,16.9833,73.3,82.67,81,0,8.3,clear sky
403,Provost,CA,2022-05-22 18:41:46,52.3501,-110.2683,57.65,27,42,11.9,scattered clouds
404,Mount Pleasant,US,2022-05-22 18:37:33,32.7941,-79.8626,71.74,100,100,5.75,heavy intensity rain
405,Pisco,PE,2022-05-22 18:39:34,-13.7,-76.2167,67.01,77,20,10.36,mist
406,Luderitz,NA,2022-05-22 18:41:47,-26.6481,15.1594,58.19,69,24,7.27,few clouds
407,Pervomayskoye,RU,2022-05-22 18:41:48,43.919,46.7102,58.71,70,0,7.87,clear sky
408,Wasilla,US,2022-05-22 18:41:48,61.5814,-149.4394,64.06,29,0,6.91,clear sky
409,Yarmouth,US,2022-05-22 18:41:49,41.7057,-70.2286,88.27,75,0,11.5,clear sky
410,Puerto Del Rosario,ES,2022-05-22 18:40:19,28.5004,-13.8627,71.35,73,20,19.57,few clouds
411,Alihe,CN,2022-05-22 18:41:49,50.5667,123.7167,46.89,92,7,3.29,clear sky
412,Semey,KZ,2022-05-22 18:41:50,50.4111,80.2275,59.94,47,100,4.97,overcast clouds
413,Horsham,GB,2022-05-22 18:41:50,51.064,-0.3272,67.71,59,0,8.05,clear sky
414,Cacoal,BR,2022-05-22 18:41:51,-11.4386,-61.4472,83.93,56,6,0.43,clear sky
415,Nogliki,RU,2022-05-22 18:41:51,51.8333,143.1667,33.87,90,100,7.65,overcast clouds
416,Pipar,IN,2022-05-22 18:41:52,26.3856,73.5378,88.38,52,0,19.17,clear sky
417,Vieux-Habitants,GP,2022-05-22 18:41:52,16.0589,-61.7659,86.72,64,1,13.44,clear sky
418,Pocatello,US,2022-05-22 18:41:53,42.8713,-112.4455,53.19,54,75,20.71,broken clouds
419,Sai Buri,TH,2022-05-22 18:41:53,6.7013,101.6168,78.93,86,100,5.7,overcast clouds
420,Byron Bay,AU,2022-05-22 18:41:54,-28.65,153.6167,58.71,86,44,11.41,scattered clouds
421,Termiz,UZ,2022-05-22 18:42:54,37.2242,67.2783,64.49,36,0,9.22,clear sky
422,Evensk,RU,2022-05-22 18:42:55,61.95,159.2333,37.83,92,98,2.33,overcast clouds
423,Esterhazy,CA,2022-05-22 18:42:17,50.65,-102.0843,58.05,35,100,8.79,overcast clouds
424,Boguchany,RU,2022-05-22 18:42:55,58.3814,97.4531,45.41,93,29,1.86,scattered clouds
425,Saldanha,ZA,2022-05-22 18:42:56,-33.0117,17.9442,55.45,87,91,5.77,overcast clouds
426,Dali,CN,2022-05-22 18:39:46,25.7,100.1833,61.12,90,62,3.4,broken clouds
427,Abu Samrah,SY,2022-05-22 18:42:56,35.3029,37.1841,62.64,59,8,16.67,clear sky
428,Moron,AR,2022-05-22 18:42:57,-34.6534,-58.6198,69.49,57,100,6.13,overcast clouds
429,Innisfail,AU,2022-05-22 18:41:21,-17.5333,146.0333,71.2,86,99,5.3,overcast clouds
430,Susanville,US,2022-05-22 18:39:06,40.4163,-120.653,66.13,28,0,5.01,clear sky
431,Kemijarvi,FI,2022-05-22 18:42:58,66.7131,27.4306,47.35,83,30,8.39,scattered clouds
432,Bayan,CN,2022-05-22 18:42:58,46.0833,127.4,56.16,45,70,6.22,broken clouds
433,Brandfort,ZA,2022-05-22 18:42:59,-28.7001,26.4597,53.01,72,47,6.4,scattered clouds
434,Kavaratti,IN,2022-05-22 18:42:59,10.5669,72.642,83.64,80,91,18.21,overcast clouds
435,Kishorganj,BD,2022-05-22 18:43:00,24.4333,90.7667,79.99,83,53,6.98,broken clouds
436,Aklavik,CA,2022-05-22 18:43:00,68.2191,-135.0107,26.6,86,100,8.05,light snow
437,Ninghai,CN,2022-05-22 18:43:00,29.2892,121.4247,63.75,94,100,3.94,light rain
438,Point Pedro,LK,2022-05-22 18:43:01,9.8167,80.2333,83.3,79,100,19.24,overcast clouds
439,Chornyanka,UA,2022-05-22 18:43:01,46.6522,33.359,56.37,68,10,9.48,clear sky
440,Makinsk,KZ,2022-05-22 18:43:02,52.6292,70.4169,45.32,61,11,16.11,few clouds
441,Tazovskiy,RU,2022-05-22 18:43:02,67.4667,78.7,35.19,95,100,14.79,overcast clouds
442,Qaqortoq,GL,2022-05-22 18:43:03,60.7167,-46.0333,36.34,98,100,11.52,light rain
443,Bilma,NE,2022-05-22 18:43:03,18.6853,12.9164,92.05,9,95,6.51,overcast clouds
444,Inuvik,CA,2022-05-22 18:43:03,68.3499,-133.7218,27.36,66,75,6.91,broken clouds
445,Necochea,AR,2022-05-22 18:43:04,-38.5473,-58.7368,60.98,47,100,12.91,overcast clouds
446,Coquimbo,CL,2022-05-22 18:43:05,-29.9533,-71.3436,60.53,77,20,13.8,few clouds
447,Aljezur,PT,2022-05-22 18:43:05,37.3191,-8.8033,64.33,89,56,13.06,broken clouds
448,Palmer,US,2022-05-22 18:43:06,42.1584,-72.3287,92.44,52,75,8.05,broken clouds
449,Nuqui,CO,2022-05-22 18:43:06,5.7125,-77.2708,83.1,79,43,8.93,light rain
450,Namibe,AO,2022-05-22 18:43:06,-15.1961,12.1522,69.6,72,0,3.13,clear sky
451,Taltal,CL,2022-05-22 18:43:07,-25.4,-70.4833,66.18,66,22,6.85,few clouds
452,Nueva Armenia,HN,2022-05-22 18:43:07,15.7956,-86.4985,86.18,50,100,5.06,overcast clouds
453,Kununurra,AU,2022-05-22 18:43:08,-15.7667,128.7333,60.78,77,93,0.0,overcast clouds
454,Purpe,RU,2022-05-22 18:43:08,64.4803,76.6897,55.6,53,41,18.99,scattered clouds
455,Pirapora,BR,2022-05-22 18:42:29,-17.345,-44.9419,82.67,27,1,3.22,clear sky
456,Elbasan,AL,2022-05-22 18:43:09,41.1125,20.0822,68.72,79,71,1.86,broken clouds
457,Leningradskiy,RU,2022-05-22 18:43:10,69.3833,178.4167,33.67,92,100,3.94,overcast clouds
458,Narsaq,GL,2022-05-22 18:43:10,60.9167,-46.05,37.62,99,100,5.66,light rain
459,Santiago,CL,2022-05-22 18:40:57,-33.4569,-70.6483,69.28,48,100,4.61,overcast clouds
460,Fairbanks,US,2022-05-22 18:38:32,64.8378,-147.7164,63.09,31,0,6.91,clear sky
461,Nadym,RU,2022-05-22 18:43:11,65.5333,72.5167,46.58,77,100,23.62,overcast clouds
462,Burnie,AU,2022-05-22 18:43:11,-41.0667,145.9167,42.94,88,12,5.08,few clouds
463,Natal,BR,2022-05-22 18:43:12,-5.795,-35.2094,74.05,100,100,26.46,overcast clouds
464,Acari,PE,2022-05-22 18:43:12,-15.4311,-74.6158,77.47,52,55,9.86,broken clouds
465,Severo-Kurilsk,RU,2022-05-22 18:43:13,50.6789,156.125,40.86,96,100,15.37,light rain
466,Idenao,CM,2022-05-22 18:43:13,4.2475,9.0047,77.68,93,100,5.7,overcast clouds
467,Bacolod,PH,2022-05-22 18:43:14,10.6667,122.95,78.73,84,100,4.21,overcast clouds
468,Qui Nhon,VN,2022-05-22 18:44:14,13.7667,109.2333,79.05,82,100,6.67,overcast clouds
469,Sambava,MG,2022-05-22 18:44:15,-14.2667,50.1667,73.6,85,9,11.88,clear sky
470,Itarema,BR,2022-05-22 18:44:16,-2.9248,-39.9167,81.79,81,61,8.01,broken clouds
471,Hokitika,NZ,2022-05-22 18:44:16,-42.7167,170.9667,44.46,80,0,5.01,clear sky
472,Sakakah,SA,2022-05-22 18:44:16,29.9697,40.2064,90.97,24,4,20.24,clear sky
473,Katangli,RU,2022-05-22 18:44:17,51.7102,143.2326,34.16,88,100,7.49,overcast clouds
474,Santa Rosa,PH,2022-05-22 18:39:46,14.3122,121.1114,80.58,91,92,0.49,overcast clouds
475,Shetpe,KZ,2022-05-22 18:41:16,44.1667,52.1167,60.73,49,0,19.66,clear sky
476,Matay,EG,2022-05-22 18:44:18,28.419,30.7792,76.17,22,0,8.01,clear sky
477,Ola,RU,2022-05-22 18:44:18,59.5833,151.2833,41.14,90,100,18.92,light rain
478,Turukhansk,RU,2022-05-22 18:44:18,65.8167,87.9833,53.73,70,80,6.46,broken clouds
479,Yeppoon,AU,2022-05-22 18:44:19,-23.1333,150.7333,65.98,88,100,10.56,overcast clouds
480,Ixtapa,MX,2022-05-22 18:44:19,20.7,-105.2,79.83,69,0,9.22,clear sky
481,Ardon,RU,2022-05-22 18:44:20,43.17,44.29,65.39,62,0,5.39,clear sky
482,Sinjai,ID,2022-05-22 18:44:01,-5.1241,120.253,75.47,90,78,3.69,broken clouds
483,Prince Rupert,CA,2022-05-22 18:44:20,54.3161,-130.3201,59.09,58,0,2.3,clear sky
484,Pangkalanbuun,ID,2022-05-22 18:44:21,-2.6833,111.6167,74.34,98,58,1.45,broken clouds
485,Daru,PG,2022-05-22 18:44:21,-9.0763,143.2092,80.24,81,43,12.57,scattered clouds
486,Qurayyat,SA,2022-05-22 18:44:22,31.3318,37.3428,71.78,18,11,25.32,sand
487,Broome,US,2022-05-22 18:44:23,42.2506,-75.833,85.98,58,0,12.66,clear sky
488,Stryn,NO,2022-05-22 18:44:23,61.9045,6.7226,60.15,68,100,6.44,overcast clouds
489,Naze,JP,2022-05-22 18:44:23,28.3667,129.4833,65.32,72,100,2.8,overcast clouds
490,Coihaique,CL,2022-05-22 18:44:24,-45.5752,-72.0662,40.95,70,75,6.91,broken clouds
491,Pontianak,ID,2022-05-22 18:44:24,-0.0333,109.3333,78.78,100,100,1.14,mist
492,Fernley,US,2022-05-22 18:40:20,39.608,-119.2518,72.28,15,10,5.99,clear sky
493,Huamachuco,PE,2022-05-22 18:44:25,-7.8,-78.0667,63.14,48,21,6.71,few clouds
494,Wanning,CN,2022-05-22 18:44:25,18.8003,110.3967,78.67,91,100,3.36,overcast clouds
495,Yulara,AU,2022-05-22 18:44:26,-25.2406,130.9889,56.73,43,100,8.34,overcast clouds
496,Juneau,US,2022-05-22 18:40:52,58.3019,-134.4197,61.84,62,40,5.75,scattered clouds
497,Altay,CN,2022-05-22 18:44:27,47.8667,88.1167,65.48,28,81,6.53,broken clouds
498,Kirkenaer,NO,2022-05-22 18:44:27,60.4564,12.0582,54.25,71,21,4.81,few clouds
499,Kulhudhuffushi,MV,2022-05-22 18:44:27,6.6221,73.07,83.23,78,21,14.63,few clouds
500,Kholmogory,RU,2022-05-22 18:44:28,64.2229,41.656,34.21,64,95,9.93,overcast clouds
501,Roma,US,2022-05-22 18:44:28,43.2128,-75.4557,81.73,57,100,6.91,overcast clouds
502,Gat,IL,2022-05-22 18:44:29,31.61,34.7642,68.81,27,0,6.96,clear sky
503,Sao Francisco De Paula,BR,2022-05-22 18:44:29,-29.4481,-50.5836,60.04,71,100,1.25,overcast clouds
504,San Patricio,US,2022-05-22 18:44:30,28.017,-97.5169,79.52,54,99,13.18,overcast clouds
505,Qianguo,CN,2022-05-22 18:44:30,45.1171,124.8568,65.23,37,93,10.56,overcast clouds
506,Kanor,IN,2022-05-22 18:44:31,24.4333,74.2667,83.91,60,0,18.03,clear sky
507,Turki,RU,2022-05-22 18:44:31,51.987,43.2731,44.67,94,100,5.73,light rain
508,Rudbar,AF,2022-05-22 18:44:32,30.15,62.6,74.37,18,0,21.21,clear sky
509,Palanga,LT,2022-05-22 18:44:32,55.9175,21.0686,48.22,87,0,5.75,clear sky
510,Mehamn,NO,2022-05-22 18:44:32,71.0357,27.8492,40.91,88,95,5.59,overcast clouds
511,Calatayud,ES,2022-05-22 18:44:33,41.3535,-1.6432,75.49,35,75,13.96,broken clouds
512,Berezovka,BY,2022-05-22 18:44:33,53.7214,25.4993,48.94,96,100,4.99,overcast clouds
513,Amapa,BR,2022-05-22 18:45:34,1.0,-52.0,78.98,90,94,2.24,overcast clouds
514,Naberera,TZ,2022-05-22 18:45:34,-4.2,36.9333,59.85,79,95,6.38,overcast clouds
515,Requena,ES,2022-05-22 18:45:35,39.4883,-1.1004,71.53,37,98,13.67,overcast clouds
516,Davila,PH,2022-05-22 18:45:35,18.4726,120.5763,78.78,78,96,7.87,overcast clouds
517,Gopalpur,IN,2022-05-22 18:45:36,19.2667,84.9167,84.72,78,100,3.33,overcast clouds
518,Toora-Khem,RU,2022-05-22 18:45:36,52.4675,96.11,59.34,51,100,3.96,overcast clouds
519,Fonte Boa,BR,2022-05-22 18:45:37,-2.4959,-66.2662,84.61,65,19,1.57,few clouds
520,Khandagayty,RU,2022-05-22 18:45:37,50.7333,92.05,62.19,29,100,4.47,overcast clouds
521,Ust-Kut,RU,2022-05-22 18:45:38,56.7938,105.7672,40.41,93,42,3.27,scattered clouds
522,Morros,BR,2022-05-22 18:45:38,-9.4467,-46.3003,84.63,47,91,3.44,overcast clouds
523,Henties Bay,NA,2022-05-22 18:45:39,-22.116,14.2845,61.81,62,7,8.93,clear sky
524,Witu,KE,2022-05-22 18:45:39,-2.3889,40.4382,80.76,83,12,11.07,few clouds
525,Hami,CN,2022-05-22 18:45:39,42.8,93.45,80.17,18,94,12.66,overcast clouds
526,Hihya,EG,2022-05-22 18:45:40,30.6713,31.588,69.12,56,0,9.22,clear sky
527,Vysokogornyy,RU,2022-05-22 18:45:40,50.1167,139.15,37.2,96,100,1.86,overcast clouds
